scheme_code,fund_name,latest_nav,amfi_category,category,risk
119550,Aditya Birla Sun Life Banking & PSU Debt Fund- Direct Plan-Growth,392.6952,Open Ended Schemes(Debt Scheme - Banking and PSU Fund),Debt,Low
120438,Axis Banking & PSU Debt Fund - Direct Plan - Growth Option,2810.6567,Open Ended Schemes(Debt Scheme - Banking and PSU Fund),Debt,Low
152162,Bajaj Finserv Banking and PSU Fund-Direct Plan- Growth,11.8693,Open Ended Schemes(Debt Scheme - Banking and PSU Fund),Debt,Low
121279,Bandhan Banking and PSU Fund - Direct Growth,26.2114,Open Ended Schemes(Debt Scheme - Banking and PSU Fund),Debt,Low
150505,Canara Robeco Banking and PSU Debt Fund- Direct Plan- Growth Option,12.5312,Open Ended Schemes(Debt Scheme - Banking and PSU Fund),Debt,Low
124175,DSP Banking & PSU Debt Fund - Direct Plan - Growth,25.5568,Open Ended Schemes(Debt Scheme - Banking and PSU Fund),Debt,Low
140286,Edelweiss Banking and PSU Debt Fund - Direct Plan - Growth Option,26.3136,Open Ended Schemes(Debt Scheme - Banking and PSU Fund),Debt,Low
129008,Franklin India Banking & PSU Debt Fund - Direct - Growth,24.4602,Open Ended Schemes(Debt Scheme - Banking and PSU Fund),Debt,Low
128629,HDFC Banking and PSU Debt Fund - Growth Option - Direct Plan,24.7321,Open Ended Schemes(Debt Scheme - Banking and PSU Fund),Debt,Low
151107,HSBC Banking and PSU Debt Fund - Direct Growth,26.4127,Open Ended Schemes(Debt Scheme - Banking and PSU Fund),Debt,Low
120256,ICICI Prudential Banking and PSU Debt Fund - Direct Plan -  Growth,35.3503,Open Ended Schemes(Debt Scheme - Banking and PSU Fund),Debt,Low
120444,Invesco India Banking and PSU Fund - Direct Plan -  Growth Option,2502.3385,Open Ended Schemes(Debt Scheme - Banking and PSU Fund),Debt,Low
148534,ITI Banking & PSU Debt Fund - Direct Plan - Growth Option,13.8572,Open Ended Schemes(Debt Scheme - Banking and PSU Fund),Debt,Low
123693,Kotak Banking and PSU Debt Direct - Growth,70.6551,Open Ended Schemes(Debt Scheme - Banking and PSU Fund),Debt,Low
120338,LIC MF Banking & PSU Fund-Direct Plan-Growth,38.7854,Open Ended Schemes(Debt Scheme - Banking and PSU Fund),Debt,Low
148419,Mirae Asset Banking and PSU Fund - Direct Plan - Growth,13.6473,Open Ended Schemes(Debt Scheme - Banking and PSU Fund),Debt,Low
134547,Nippon India Banking and PSU  Fund- Direct Plan-Growth Plan- Growth Option,22.1941,Open Ended Schemes(Debt Scheme - Banking and PSU Fund),Debt,Low
134552,Nippon India Banking and PSU Fund- Direct Plan-Growth Plan- Bonus Option,22.1937,Open Ended Schemes(Debt Scheme - Banking and PSU Fund),Debt,Low
125503,SBI BANKING & PSU FUND - Direct Plan - Growth,3419.4673,Open Ended Schemes(Debt Scheme - Banking and PSU Fund),Debt,Low
134363,Sundaram Banking & PSU Fund (Formerly Known as Sundaram Banking & PSU Debt Fund) - Direct Growth,11.7065,Open Ended Schemes(Debt Scheme - Banking and PSU Fund),Debt,Low
119625,Sundaram Banking & PSU Fund (Formerly Known as Sundaram Banking and PSU Debt Fund) Direct Plan - Growth,45.1203,Open Ended Schemes(Debt Scheme - Banking and PSU Fund),Debt,Low
126940,UTI Banking & PSU Fund - Direct Plan - Growth Option,23.2155,Open Ended Schemes(Debt Scheme - Banking and PSU Fund),Debt,Low
119533,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,118.1678,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Debt,Low
141588,Axis Corporate Bond Fund - Direct Plan Growth,18.7491,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Debt,Low
135916,BANDHAN Corporate Bond Fund - Direct Growth,20.4997,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Debt,Low
150237,BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Growth Option,30.2487,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Debt,Low
144646,DSP Corporate Bond Fund - Direct - Growth,16.9147,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Debt,Low
118987,HDFC Corporate Bond Fund - Growth Option - Direct Plan,34.1976,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Debt,Low
150996,HSBC Corporate Bond Fund - Direct Growth,80.7053,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Debt,Low
120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,32.4631,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Debt,Low
120497,Invesco India Corporate Bond Fund - Direct Plan - Growth,3515.2093,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Debt,Low
133791,Kotak Corporate Bond Fund- Direct Plan- Growth Option,4079.469,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Debt,Low
148755,Mirae Asset Corporate Bond Fund Direct Growth Plan,13.4466,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Debt,Low
118807,Nippon India Corporate Bond Fund - Direct Plan Growth Plan - Bonus,46.5124,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Debt,Low
118814,Nippon India Corporate Bond Fund - Direct Plan Growth Plan - Growth Option,65.1478,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Debt,Low
138330,PGIM India Corporate Bond Fund - Direct Plan - Growth,49.65,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Debt,Low
146215,SBI Corporate Bond Fund - Direct Plan - Growth,16.5101,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Debt,Low
119621,Sundaram Corporate Bond Fund Direct Plan - Growth,42.8544,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Debt,Low
149361,Tata Corporate Bond Fund-Direct Plan-Growth,13.0353,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Debt,Low
143241,Union Corporate Bond Fund - Direct Plan - Growth Option,16.0822,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Debt,Low
148086,UTI - Bond Fund (Segregated - 17022020) - Direct Plan - Growth Option,7.3484,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Debt,Low
144339,UTI Corporate Bond Fund - Direct Plan - Growth Option,17.3249,Open Ended Schemes(Debt Scheme - Corporate Bond Fund),Debt,Low
134387,Aditya Birla Sun Life Credit Risk Fund - Direct Plan - Growth,26.7954,Open Ended Schemes(Debt Scheme - Credit Risk Fund),Debt,Low
130314,Axis Credit Risk Fund - Direct Plan - Growth,25.2740,Open Ended Schemes(Debt Scheme - Credit Risk Fund),Debt,Low
140603,BANDHAN Credit Risk Fund-Direct Plan-Growth,18.4242,Open Ended Schemes(Debt Scheme - Credit Risk Fund),Debt,Low
152898,Baroda BNP Paribas Credit Risk fund -Direct - Growth option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Direct-Growth option Seg. Portfolio 1),0.0000,Open Ended Schemes(Debt Scheme - Credit Risk Fund),Debt,Low
133488,Baroda BNP Paribas Credit Risk Fund -Direct-Growth Option,25.6370,Open Ended Schemes(Debt Scheme - Credit Risk Fund),Debt,Low
148333,Baroda BNP Paribas Credit Risk Fund- Direct- Growth Option- Segregated Portfolio- 1,0.0000,Open Ended Schemes(Debt Scheme - Credit Risk Fund),Debt,Low
119082,DSP Credit Risk Fund - Direct Plan - Growth,55.6384,Open Ended Schemes(Debt Scheme - Credit Risk Fund),Debt,Low
118553,Franklin India Credit Risk Fund - Direct - Growth,25.5650,Open Ended Schemes(Debt Scheme - Credit Risk Fund),Debt,Low
148304,Franklin India Credit Risk Fund - Segregated Portfolio 3 (9.50% Yes bank Ltd CO 23Dec21) - Direct Growth Plan,0.0000,Open Ended Schemes(Debt Scheme - Credit Risk Fund),Debt,Low
147955,Franklin India Credit Risk Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct-Growth Plan,0.0000,Open Ended Schemes(Debt Scheme - Credit Risk Fund),Debt,Low
147958,Franklin India Credit Risk Fund- Segregated Portfolio 2- 10.90% Vodafone Idea Ltd 02Sep2023-Direct Growth Plan,0.0000,Open Ended Schemes(Debt Scheme - Credit Risk Fund),Debt,Low
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,27.2265,Open Ended Schemes(Debt Scheme - Credit Risk Fund),Debt,Low
151045,HSBC Credit Risk Fund - Direct Growth,36.4676,Open Ended Schemes(Debt Scheme - Credit Risk Fund),Debt,Low
120711,ICICI Prudential Credit Risk Fund - Direct Plan - Growth,37.0397,Open Ended Schemes(Debt Scheme - Credit Risk Fund),Debt,Low
130722,Invesco India Credit Risk Fund - Direct Plan - Growth,2242.8072,Open Ended Schemes(Debt Scheme - Credit Risk Fund),Debt,Low
119741,Kotak Credit Risk Fund - Growth - Direct,34.9112,Open Ended Schemes(Debt Scheme - Credit Risk Fund),Debt,Low
118780,Nippon India Credit Risk Fund - Direct Plan - Growth Plan,40.6676,Open Ended Schemes(Debt Scheme - Credit Risk Fund),Debt,Low
148101,Nippon India Credit Risk Fund - Segregated Portfolio 1 - Direct Plan - Growth Plan,0.5342,Open Ended Schemes(Debt Scheme - Credit Risk Fund),Debt,Low
148261,Nippon India Credit Risk Fund - Segregated Portfolio 2 - Direct Plan - Growth Plan,0.0000,Open Ended Schemes(Debt Scheme - Credit Risk Fund),Debt,Low
148242,UTI - Credit Risk Fund (Segregated - 06032020) - Direct Plan - Growth Option,0,Open Ended Schemes(Debt Scheme - Credit Risk Fund),Debt,Low
148430,UTI - Credit Risk Fund (Segregated - 07072020) - Direct Plan - Growth Option,0,Open Ended Schemes(Debt Scheme - Credit Risk Fund),Debt,Low
147651,UTI - Credit Risk Fund (Segregated - 13092019) - Direct Plan - Growth Option,0,Open Ended Schemes(Debt Scheme - Credit Risk Fund),Debt,Low
148147,UTI - Credit Risk Fund (Segregated - 17022020) - Direct Plan - Growth Option,2.6874,Open Ended Schemes(Debt Scheme - Credit Risk Fund),Debt,Low
120764,UTI Credit Risk Fund - Direct Plan - Growth Option,20.1758,Open Ended Schemes(Debt Scheme - Credit Risk Fund),Debt,Low
122715,360 ONE Dynamic Bond Fund Direct Plan Growth,24.6765,Open Ended Schemes(Debt Scheme - Dynamic Bond),Debt,Low
119505,Aditya Birla Sun Life Dynamic Bond Fund - Growth - Direct Plan,51.1185,Open Ended Schemes(Debt Scheme - Dynamic Bond),Debt,Low
120451,Axis Dynamic Bond Fund - Direct Plan - Growth Option,33.4635,Open Ended Schemes(Debt Scheme - Dynamic Bond),Debt,Low
118416,BANDHAN Dynamic Bond Fund-Direct Plan-Growth,38.3241,Open Ended Schemes(Debt Scheme - Dynamic Bond),Debt,Low
150180,Baroda BNP Paribas Dynamic Bond Fund - Direct Plan - Growth Option,51.0357,Open Ended Schemes(Debt Scheme - Dynamic Bond),Debt,Low
119239,DSP Strategic Bond Fund - Direct Plan - Growth,3581.578,Open Ended Schemes(Debt Scheme - Dynamic Bond),Debt,Low
118495,Franklin India Dynamic Accrual Fund - Direct - Growth,84.0329,Open Ended Schemes(Debt Scheme - Dynamic Bond),Debt,Low
148308,Franklin India Dynamic Accrual Fund - Segregated Portfolio 3 (9.50% Yes Bank Ltd CO 23Dec21) - Direct Growth Plan,0.0000,Open Ended Schemes(Debt Scheme - Dynamic Bond),Debt,Low
147984,Franklin India Dynamic Accrual Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct-Growth Plan,0.0000,Open Ended Schemes(Debt Scheme - Dynamic Bond),Debt,Low
147988,Franklin India Dynamic Accrual Fund- Segregated Portfolio 2- 10.90% Vodafone Idea Ltd 02Sep2023-Direct-Growth Plan,0.0000,Open Ended Schemes(Debt Scheme - Dynamic Bond),Debt,Low
145589,Groww Dynamic Bond Fund (formerly known as Indiabulls Dynamic Bond Fund) - Direct Plan - Growth option,1539.9521,Open Ended Schemes(Debt Scheme - Dynamic Bond),Debt,Low
119075,HDFC Dynamic Debt Fund - Growth Option - Direct Plan,99.8286,Open Ended Schemes(Debt Scheme - Dynamic Bond),Debt,Low
151087,HSBC Dynamic Bond Fund - Direct Growth,32.5117,Open Ended Schemes(Debt Scheme - Dynamic Bond),Debt,Low
120603,ICICI Prudential All Seasons Bond Fund - Direct Plan - Growth,41.0859,Open Ended Schemes(Debt Scheme - Dynamic Bond),Debt,Low
149029,ITI Dynamic Bond Fund - Direct Plan - Growth Option,13.3666,Open Ended Schemes(Debt Scheme - Dynamic Bond),Debt,Low
120435,JM Dynamic Bond Fund - (Direct) - Growth Option,45.34,Open Ended Schemes(Debt Scheme - Dynamic Bond),Debt,Low
119755,Kotak Dynamic Bond Fund - Growth - Direct,41.7108,Open Ended Schemes(Debt Scheme - Dynamic Bond),Debt,Low
144403,Mahindra Manulife Dynamic Bond Fund - Direct Plan - Growth,15.8126,Open Ended Schemes(Debt Scheme - Dynamic Bond),Debt,Low
140769,Mirae Asset Dynamic Bond Fund -Direct Plan -Growth,18.4270,Open Ended Schemes(Debt Scheme - Dynamic Bond),Debt,Low
118747,Nippon India Dynamic Bond Fund - Direct Plan Growth Plan - Growth Option,41.3775,Open Ended Schemes(Debt Scheme - Dynamic Bond),Debt,Low
120084,PGIM India Dynamic Bond Fund - Direct Plan-Growth Option,3033.6631,Open Ended Schemes(Debt Scheme - Dynamic Bond),Debt,Low
134494,Quantum Dynamic Bond Fund - Direct Plan Growth Option,22.1004,Open Ended Schemes(Debt Scheme - Dynamic Bond),Debt,Low
119097,Tata Dynamic Bond Fund- Direct Plan-Growth Option,38.2366,Open Ended Schemes(Debt Scheme - Dynamic Bond),Debt,Low
119311,Union Dynamic Bond Fund - Direct Plan - Growth Option,24.1958,Open Ended Schemes(Debt Scheme - Dynamic Bond),Debt,Low
148118,UTI - Dynamic Bond Fund (Segregated - 17022020) - Direct Plan - Growth Option,1.3473,Open Ended Schemes(Debt Scheme - Dynamic Bond),Debt,Low
120762,UTI Dynamic Bond Fund - Direct Plan - Growth Option,34.5885,Open Ended Schemes(Debt Scheme - Dynamic Bond),Debt,Low
122646,Aditya Birla Sun Life Floating Rate Fund-Direct Plan-Growth,373.1479,Open Ended Schemes(Debt Scheme - Floater Fund),Debt,Low
149049,Axis Floater Fund - Direct Plan - Growth,1363.5456,Open Ended Schemes(Debt Scheme - Floater Fund),Debt,Low
148771,DSP Floater Fund - Direct Plan - Growth,13.8502,Open Ended Schemes(Debt Scheme - Floater Fund),Debt,Low
118508,Franklin India Floating Rate Fund - Direct - Growth,46.6835,Open Ended Schemes(Debt Scheme - Floater Fund),Debt,Low
118961,HDFC Floating Rate Debt Fund - Direct Plan - Growth Option,53.1702,Open Ended Schemes(Debt Scheme - Floater Fund),Debt,Low
120425,ICICI Prudential Floating Interest Fund - Direct Plan - Growth,485.8973,Open Ended Schemes(Debt Scheme - Floater Fund),Debt,Low
118656,Nippon India Floater Fund  - Direct Plan Growth Plan - Growth Option,49.4455,Open Ended Schemes(Debt Scheme - Floater Fund),Debt,Low
148550,SBI Floating Rate Debt Fund - Direct Plan - Growth,14.0043,Open Ended Schemes(Debt Scheme - Floater Fund),Debt,Low
149007,Tata Floating Rate Fund -Direct Plan-Growth,13.5526,Open Ended Schemes(Debt Scheme - Floater Fund),Debt,Low
145295,UTI - Floater Fund - Direct Plan - Growth Option,1631.4296,Open Ended Schemes(Debt Scheme - Floater Fund),Debt,Low
119605,Aditya Birla Sun Life Government Securities Fund - Growth - Direct Plan,85.3326,Open Ended Schemes(Debt Scheme - Gilt Fund),Debt,Low
120447,Axis Gilt Fund - Direct Plan - Growth Option,27.5014,Open Ended Schemes(Debt Scheme - Gilt Fund),Debt,Low
153206,Bajaj Finserv Gilt Fund - Direct - Growth,1034.1032,Open Ended Schemes(Debt Scheme - Gilt Fund),Debt,Low
118464,Bandhan Gilt Fund - Direct Plan - Growth,38.8437,Open Ended Schemes(Debt Scheme - Gilt Fund),Debt,Low
119341,Baroda BNP Paribas GILT FUND - Direct Plan - Growth Option,46.9240,Open Ended Schemes(Debt Scheme - Gilt Fund),Debt,Low
119099,DSP Gilt Fund - Direct Plan - Growth,101.4844,Open Ended Schemes(Debt Scheme - Gilt Fund),Debt,Low
140298,Edelweiss Government Securities Fund - Direct Plan - Growth Option,25.9457,Open Ended Schemes(Debt Scheme - Gilt Fund),Debt,Low
118498,Franklin India Government Securities Fund - Direct - Growth,65.4946,Open Ended Schemes(Debt Scheme - Gilt Fund),Debt,Low
153477,Groww Gilt Fund - Direct - Growth,9.8442,Open Ended Schemes(Debt Scheme - Gilt Fund),Debt,Low
119116,HDFC Gilt Fund - Growth Option - Direct Plan,58.5604,Open Ended Schemes(Debt Scheme - Gilt Fund),Debt,Low
151014,HSBC Gilt Fund - Direct Growth,75.1822,Open Ended Schemes(Debt Scheme - Gilt Fund),Debt,Low
120590,ICICI Prudential Gilt Fund - Direct Plan - Growth,112.6618,Open Ended Schemes(Debt Scheme - Gilt Fund),Debt,Low
120608,ICICI Prudential Short Term Gilt Fund - Direct Plan -  Growth,44.6880,Open Ended Schemes(Debt Scheme - Gilt Fund),Debt,Low
120520,Invesco India Gilt Fund - Direct  Plan - Growth,3109.7787,Open Ended Schemes(Debt Scheme - Gilt Fund),Debt,Low
119757,Kotak Gilt-Investment  Provident Fund and Trust-Growth - Direct,110.1832,Open Ended Schemes(Debt Scheme - Gilt Fund),Debt,Low
119759,Kotak Gilt-Investment Regular-Growth - Direct,107.5762,Open Ended Schemes(Debt Scheme - Gilt Fund),Debt,Low
120282,LIC MF Gilt Fund-Direct Plan-Growth,64.4312,Open Ended Schemes(Debt Scheme - Gilt Fund),Debt,Low
118672,Nippon India Gilt  Fund - Direct Plan Growth Plan - Growth Option,42.7541,Open Ended Schemes(Debt Scheme - Gilt Fund),Debt,Low
133265,Nippon India Gilt  Fund- Direct Plan- Growth Plan- Bonus Option,23.8954,Open Ended Schemes(Debt Scheme - Gilt Fund),Debt,Low
138472,PGIM India Gilt Fund - Direct Plan - Growth,32.5589,Open Ended Schemes(Debt Scheme - Gilt Fund),Debt,Low
151228,quant Gilt Fund - Growth Option - Direct Plan,12.1994,Open Ended Schemes(Debt Scheme - Gilt Fund),Debt,Low
119953,Tata Gilt Securities Fund- Direct Plan - Growth Option,86.8124,Open Ended Schemes(Debt Scheme - Gilt Fund),Debt,Low
150407,Union Gilt Fund - Direct Plan - Growth Option,12.0361,Open Ended Schemes(Debt Scheme - Gilt Fund),Debt,Low
120792,UTI - GILT FUND - Direct Plan - Growth Option,66.4028,Open Ended Schemes(Debt Scheme - Gilt Fund),Debt,Low
118387,Bandhan Gilt Fund with 10 year constant duration Fund - Direct Plan - Growth,47.7271,Open Ended Schemes(Debt Scheme - Gilt Fund with 10 year constant duration),Debt,Low
131301,DSP 10Y G-Sec Fund - Direct Plan - Growth,22.5773,Open Ended Schemes(Debt Scheme - Gilt Fund with 10 year constant duration),Debt,Low
131061,ICICI Prudential Constant Maturity Gilt Fund - Direct Plan - Growth,25.8548,Open Ended Schemes(Debt Scheme - Gilt Fund with 10 year constant duration),Debt,Low
150410,UTI Gilt Fund with 10 year Constant Duration - Direct Plan - Growth Option,13.0164,Open Ended Schemes(Debt Scheme - Gilt Fund with 10 year constant duration),Debt,Low
154051,Abakkus Liquid Fund - Direct Plan - Growth,101.4727,Open Ended Schemes(Debt Scheme - Liquid Fund),Liquid,Low
119568,Aditya Birla Sun Life Liquid Fund - Growth - Direct Plan,444.2705,Open Ended Schemes(Debt Scheme - Liquid Fund),Liquid,Low
120389,Axis Liquid Fund - Direct Plan - Growth Option,3059.2254,Open Ended Schemes(Debt Scheme - Liquid Fund),Liquid,Low
151833,Bajaj Finserv Liquid Fund - Direct Plan - Growth,1200.2822,Open Ended Schemes(Debt Scheme - Liquid Fund),Liquid,Low
118364,BANDHAN LIQUID Fund -Direct Plan-Growth,3320.9661,Open Ended Schemes(Debt Scheme - Liquid Fund),Liquid,Low
119369,BANK OF INDIA Liquid Fund- Direct Plan- Growth,3168.0814,Open Ended Schemes(Debt Scheme - Liquid Fund),Liquid,Low
139235,Canara Robeco Liquid Fund -Unclaimed Redemption and Dividend Plan -Direct Growth Option,1799.2980,Open Ended Schemes(Debt Scheme - Liquid Fund),Liquid,Low
154011,Capitalmind Liquid Fund - Direct-Growth,1020.1243,Open Ended Schemes(Debt Scheme - Liquid Fund),Liquid,Low
119125,DSP Liquidity Fund - Direct Plan - Growth,3933.5726,Open Ended Schemes(Debt Scheme - Liquid Fund),Liquid,Low
140196,Edelweiss Liquid Fund - Direct Plan - Growth Option,3554.843,Open Ended Schemes(Debt Scheme - Liquid Fund),Liquid,Low
118577,Franklin India Liquid Fund - Super Institutional - Direct - Growth,4133.6786,Open Ended Schemes(Debt Scheme - Liquid Fund),Liquid,Low
119135,Groww Liquid Fund ( formerly known as Indiabulls Liquid )Fund - Direct Plan - Growth Option,2666.5185,Open Ended Schemes(Debt Scheme - Liquid Fund),Liquid,Low
119091,HDFC Liquid Fund - Growth Option - Direct Plan,5400.6409,Open Ended Schemes(Debt Scheme - Liquid Fund),Liquid,Low
120038,HSBC Liquid Fund -  Growth Direct,2740.0412,Open Ended Schemes(Debt Scheme - Liquid Fund),Liquid,Low
120197,ICICI Prudential Liquid Fund - Direct Plan - Growth,407.0007,Open Ended Schemes(Debt Scheme - Liquid Fund),Liquid,Low
120537,Invesco India Liquid Fund - Direct Plan - Growth,3774.1487,Open Ended Schemes(Debt Scheme - Liquid Fund),Liquid,Low
147157,ITI Liquid Fund - Direct Plan - Growth Option,1429.9900,Open Ended Schemes(Debt Scheme - Liquid Fund),Liquid,Low
